name,is_baseline,status,alpha,cl,cd,cm,ld,t_max,x_tmax,polar_file,dat_file,dz_u,dz_l,Au_0,Au_1,Au_2,Au_3,Au_4,Au_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5
sample_245,False,ok,2.0,0.6655,0.00504,-0.0978,132.04365079365078,0.10961712778306787,0.3547094188376753,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_245_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_245.dat,0.0015574793,-3.86697e-05,0.1752693539924048,0.1876478655343478,0.2694706911495721,0.1745812381117518,0.312192074919556,0.2382640047078479,-0.0778058155514265,-0.0613337319306407,-0.074853863955582,-0.0885118834714846,0.0785163056484942,-0.0553465328519342
sample_246,False,ok,2.0,0.7662,0.00616,-0.1245,124.38311688311688,0.12466684319742115,0.25250501002004005,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_246_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_246.dat,0.0015574793,-3.86697e-05,0.2059821624204811,0.2721023482048155,0.2611315740849673,0.2459979507769102,0.3613563012337009,0.2727975192990002,-0.1784828051575589,-0.0907420337371058,0.0201643399046386,-0.0803469655219164,0.0832041965848645,-0.0559328763519502
sample_247,False,ok,2.0,0.6836,0.00524,-0.1119,130.45801526717557,0.11525204649278993,0.30861723446893785,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_247_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_247.dat,0.0015574793,-3.86697e-05,0.1593415146008469,0.1967291369707646,0.2969506471901087,0.2634900803057017,0.242893937790231,0.2350460798790245,-0.1959828454059439,-0.0639720584054843,-0.0299150893899969,-0.0224618221213384,0.0233221073348361,-0.0441302188244371
sample_248,False,ok,2.0,0.6388,0.00574,-0.0837,111.28919860627178,0.13472240633069224,0.3226452905811623,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_248_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_248.dat,0.0015574793,-3.86697e-05,0.1816053836255839,0.2632345750521664,0.3719344239099178,0.1475346663189789,0.3482444800738246,0.2096378824259713,-0.1631553482312042,-0.0703625803963038,-0.0349704357796758,-0.1079117581701426,-0.0428396561406193,-0.0813299224242299
sample_249,False,ok,2.0,0.7096,0.00552,-0.0877,128.55072463768116,0.12793346696943828,0.30861723446893785,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_249_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_249.dat,0.0015574793,-3.86697e-05,0.2736976648626795,0.218240096585094,0.3109734653184473,0.2296433913422546,0.2588010341956293,0.2196829911801841,-0.0890233141690483,-0.1061520517203523,-0.0244784105763267,-0.1003120187658131,0.0184722453773345,-0.0079864669243805
sample_250,False,ok,2.0,0.7343,0.00492,-0.108,149.2479674796748,0.12855557112598864,0.3366733466933867,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_250_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_250.dat,0.0015574793,-3.86697e-05,0.1613337740291716,0.2402620613656491,0.3703336550219919,0.2297346703375331,0.282660719562628,0.2222595272738331,-0.0729434842658741,-0.1014604935557867,-0.0422094365372568,-0.0354826475507313,0.0728193055859024,-0.0597740635850145
sample_251,False,ok,2.0,0.636,0.00625,-0.0738,101.75999999999999,0.12214038881595293,0.30260521042084165,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_251_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_251.dat,0.0015574793,-3.86697e-05,0.271862470834429,0.2010901416811309,0.2764343092552432,0.2408346081666094,0.2772202249890413,0.2081133204543478,-0.0960858220525943,-0.1196291083609276,0.0075871161845319,-0.1350228458155645,0.046532118888103,-0.0839359694937331
sample_252,False,ok,2.0,0.8329,0.00584,-0.1153,142.61986301369862,0.11480289101965462,0.2885771543086172,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_252_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_252.dat,0.0015574793,-3.86697e-05,0.2684882903381774,0.2248277868454578,0.3706380508087717,0.2374577914750181,0.2741120405340087,0.2605191681476879,-0.1341096240956403,-0.0066265149296733,0.0312199249883519,-0.029288775496754,0.0504164056429431,-0.011281693319197
sample_253,False,ok,2.0,0.7299,0.00549,-0.0945,132.95081967213113,0.12051875293433668,0.2885771543086172,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_253_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_253.dat,0.0015574793,-3.86697e-05,0.2601204432430332,0.2182027182635191,0.3481923957504254,0.137258061040559,0.2613153371966134,0.3093743443149895,-0.118463148518417,-0.0424917629774794,-0.0467679972276199,-0.0556777156066849,0.008252108404612,-0.026113425210474
sample_254,False,ok,2.0,0.7084,0.00599,-0.0979,118.26377295492489,0.11283234154109278,0.2444889779559118,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_254_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_254.dat,0.0015574793,-3.86697e-05,0.2184941285521796,0.2347678646363411,0.2594528897998189,0.1819974864212756,0.2372413043250382,0.2680736657000812,-0.1175942994323256,-0.1041449499529763,0.0187090487019466,-0.0250623083747316,-0.0402357783381408,0.0207787510897163
sample_255,False,ok,2.0,0.6117,0.00684,-0.0825,89.42982456140352,0.11564036421230181,0.2124248496993988,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_255_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_255.dat,0.0015574793,-3.86697e-05,0.2456813857333613,0.1797134115292902,0.2579186949808156,0.1504107794587463,0.2924246811585491,0.1948525906932285,-0.1714879558723352,-0.1148091230163598,0.0113538365846731,-0.0955375841880942,0.0683788238717713,-0.0599622879431428
sample_256,False,ok,2.0,0.7114,0.00647,-0.0886,109.95363214837712,0.11375168441119185,0.23246492985971942,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_256_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_256.dat,0.0015574793,-3.86697e-05,0.279942529123812,0.2051766652402754,0.3260076754269846,0.1692360565245474,0.2766751401071746,0.2707151139176668,-0.1316901974266342,-0.0529886117227906,0.017150598991996,-0.0283099730493966,0.0755894310504759,-0.1035291111875378
sample_257,False,ok,2.0,0.7089,0.0057,-0.1028,124.36842105263158,0.113287385258401,0.2885771543086172,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_257_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_257.dat,0.0015574793,-3.86697e-05,0.224456970486995,0.199345588189312,0.2938868753712217,0.1363006433713541,0.33101829755878,0.2735608202478706,-0.0898474533434644,-0.1179093426379635,0.0248214374715412,-0.1371343119620843,0.0819470327696872,-0.0333132429792226
sample_258,False,ok,2.0,0.8187,0.00619,-0.1096,132.2617124394184,0.1285108550751357,0.26452905811623245,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_258_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_258.dat,0.0015574793,-3.86697e-05,0.2795817207417752,0.2798942194673106,0.3552177408129597,0.2388665867712006,0.3165268228334458,0.2311541157822427,-0.1682171746733704,-0.0156989017220461,0.0262403172599548,-0.0743747037043845,0.061770496666912,-0.0286563443697775
sample_259,False,ok,2.0,0.7327,0.00451,-0.1041,162.46119733924613,0.1219824686317109,0.3607214428857715,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_259_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_259.dat,0.0015574793,-3.86697e-05,0.1949670946238804,0.2352544727343797,0.298879863785423,0.241317838482082,0.2780982690062092,0.2194301669690044,-0.0933445028702673,-0.0536454493661611,-0.0486215419582508,-0.0937630283098744,0.0053621122252828,0.0184384129900349
sample_260,False,ok,2.0,0.6695,0.0069,-0.0893,97.02898550724638,0.1294639472421969,0.22645290581162322,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_260_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_260.dat,0.0015574793,-3.86697e-05,0.2798914900164156,0.2165736955291802,0.2908160412438701,0.1904371171689345,0.2994392458908231,0.2662768777777676,-0.1772804692395897,-0.1112676553403398,0.0013401839337807,-0.0926361284533081,0.0432407204064164,-0.0805892091179786
sample_261,False,ok,2.0,0.7056,0.00648,-0.1112,108.8888888888889,0.12185605513716298,0.31462925851703405,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_261_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_261.dat,0.0015574793,-3.86697e-05,0.2289336144056382,0.2001594906482968,0.2848334882414396,0.2562865378189858,0.3638777103095956,0.2948303760135329,-0.1681016406762108,-0.0791573460417381,-0.0317256977406923,-0.0495862487509081,0.0109871843794557,-0.0910436591271397
sample_262,False,ok,2.0,0.7306,0.00573,-0.115,127.5043630017452,0.12465207692274277,0.2885771543086172,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_262_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_262.dat,0.0015574793,-3.86697e-05,0.1857791492287691,0.2361512403389608,0.3445996780306155,0.1631799447970082,0.3371278149524496,0.2819288458012053,-0.1589353552780962,-0.1097721433568423,0.0356477174051675,-0.1097527687398497,0.0198645186345577,-0.0344644141777409
sample_263,False,ok,2.0,0.7379,0.00619,-0.1226,119.20840064620356,0.09927183993513676,0.2865731462925851,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_263_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_263.dat,0.0015574793,-3.86697e-05,0.1807759959720672,0.1863528738155908,0.2928584896948306,0.1454175511829401,0.3521198156779603,0.2427445080206124,-0.1900680948001256,-0.020698049135717,0.0470833389179253,-0.1259551682353635,0.0565947079746443,0.0196790183929202
sample_264,False,ok,2.0,0.7919,0.00556,-0.1014,142.42805755395685,0.1280463640472662,0.30260521042084165,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_264_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_264.dat,0.0015574793,-3.86697e-05,0.2790349164411898,0.2550433641891488,0.3454494743912478,0.2234521844283893,0.3001957533395523,0.2855768581926114,-0.0742070461778016,-0.0563281367729176,-0.0493113964237243,-0.0119509627463357,0.040049170113332,-0.0578752385401483
sample_265,False,ok,2.0,0.7543,0.00609,-0.1114,123.85878489326765,0.12384724775655012,0.2665330661322645,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_265_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_265.dat,0.0015574793,-3.86697e-05,0.2056276946493409,0.2907892717022145,0.2935300254400931,0.1886676613400696,0.3227526140002981,0.2563684392963996,-0.1675067843346948,-0.0403229924029611,-0.0290544671520742,-0.0433827121184995,0.076543795152802,-0.0475895236287219
sample_266,False,ok,2.0,0.7286,0.00454,-0.1115,160.48458149779736,0.11472773120563988,0.34669338677354705,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_266_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_266.dat,0.0015574793,-3.86697e-05,0.171753128699924,0.2482659946737764,0.2450395988583354,0.2615975060030588,0.3535758799684556,0.2012401227712849,-0.1021643642785166,-0.0692543964541309,-0.0185917458994018,-0.0773494276092102,0.0550339374461374,-0.0427812241673336
sample_267,False,ok,2.0,0.7287,0.00653,-0.1002,111.59264931087289,0.12391922859413265,0.2004008016032064,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_267_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_267.dat,0.0015574793,-3.86697e-05,0.2482263726146097,0.2883543034119214,0.2532593806183233,0.2419056020259005,0.2403461124453519,0.2993456147267582,-0.1974480629889559,-0.0535735988670279,0.0390746759951889,-0.0386644107216381,0.07923806104201,-0.0974351773601493
sample_268,False,ok,2.0,0.7281,0.00646,-0.0941,112.70897832817337,0.13027289915704643,0.2745490981963928,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_268_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_268.dat,0.0015574793,-3.86697e-05,0.2490605559838302,0.2912388489777328,0.3365152165921186,0.1576071438366266,0.3474180577651059,0.2656321727007241,-0.180218504207207,-0.0246069534699494,0.0037121504367612,-0.1343155918171099,-0.0004285178017949,-0.0515103814721861
sample_269,False,ok,2.0,0.7372,0.00581,-0.1009,126.88468158347676,0.11024357774107749,0.2865731462925851,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_269_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_269.dat,0.0015574793,-3.86697e-05,0.154383587167008,0.2976005039097817,0.3309445456528871,0.1546372479519744,0.2579637787202811,0.2583767412533904,-0.1182872169544581,-0.0273797911759691,0.0459752928931956,-0.0527811189388412,0.0055054847499891,-0.021735782599495
sample_270,False,ok,2.0,0.667,0.00536,-0.0998,124.44029850746269,0.11939248447066222,0.344689378757515,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_270_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_270.dat,0.0015574793,-3.86697e-05,0.1678781685260422,0.1854997256577797,0.3586641196613058,0.1752828493258323,0.2729359602960934,0.2528917759098891,-0.1370422586268953,-0.1070643306805704,0.0296979839491472,-0.1348957949398385,-0.0116266110413783,-0.0282468103192123
sample_271,False,ok,2.0,0.6545,0.00545,-0.0765,120.09174311926606,0.11686899818578507,0.2945891783567134,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_271_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_271.dat,0.0015574793,-3.86697e-05,0.2512298216280845,0.2166928396210176,0.3044558694754258,0.1395599065081615,0.3246242609948826,0.2223455644007639,-0.0868779698726217,-0.0746223419255691,-0.032348876695439,-0.0765853963709453,0.0250666555512459,-0.0772334911272165
sample_272,False,ok,2.0,0.7379,0.00544,-0.1172,135.64338235294116,0.13173264899058054,0.3226452905811623,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_272_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_272.dat,0.0015574793,-3.86697e-05,0.1600241902325731,0.2621125854553368,0.3351256297746584,0.2324228865661105,0.2441987556289259,0.2872803451309964,-0.1648970174340737,-0.0821832345108894,-0.0215328674645957,-0.1193314367509931,0.049151285985268,-0.0136135771817414
sample_273,False,ok,2.0,0.7512,0.00488,-0.0882,153.9344262295082,0.12528814375740868,0.30861723446893785,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_273_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_273.dat,0.0015574793,-3.86697e-05,0.2458183163784368,0.2970618631179771,0.3124925024955185,0.2566064043545432,0.2402250796765936,0.2604282877556757,-0.069684529038995,-0.0486043894169678,-0.0033816039017981,-0.0726193002861056,0.0289898163628359,-0.0560232802960427
sample_274,False,ok,2.0,0.7163,0.0066,-0.0986,108.53030303030303,0.13619044288169338,0.22645290581162322,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_274_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_274.dat,0.0015574793,-3.86697e-05,0.2730191027168832,0.2732887389224154,0.2615207983264532,0.1611567776752054,0.2888699445167864,0.2958841904693372,-0.1747519117044272,-0.1067143432549186,-0.0413891896869679,-0.0755597966791177,0.0544763720253822,-0.0296420547591262
sample_275,False,ok,2.0,0.6777,0.00608,-0.0841,111.46381578947367,0.1163893820521696,0.3306613226452906,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_275_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_275.dat,0.0015574793,-3.86697e-05,0.2417665217620375,0.2078640709272401,0.3568516254444389,0.1361434602067524,0.3073373643606227,0.2410711676334974,-0.1602102284471331,-0.0001032557302292,-0.0159582054992142,-0.1225208448952399,-0.0107706926264503,-0.0497145248554464
sample_276,False,ok,2.0,0.776,0.00547,-0.1281,141.86471663619744,0.13153009879773261,0.31462925851703405,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_276_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_276.dat,0.0015574793,-3.86697e-05,0.2087593191971789,0.2031939682557801,0.3684733486129037,0.2094392845597997,0.3619252602284696,0.2762963318063141,-0.1572267200746755,-0.1069683868022098,-0.0412512936379577,-0.015970642256672,-0.0379367203242599,0.0004732380998647
sample_277,False,ok,2.0,0.6018,0.00653,-0.0647,92.15926493108729,0.11561269470273225,0.22444889779559116,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_277_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_277.dat,0.0015574793,-3.86697e-05,0.2613136786475485,0.2314215212926123,0.2432368991518678,0.1385403557129912,0.2688436334280834,0.2268916152143084,-0.1480421049955549,-0.0633998160027976,-0.0100870736905192,-0.1142820564200322,0.0425095076544597,-0.0939816802407232
sample_278,False,ok,2.0,0.7891,0.00506,-0.1026,155.9486166007905,0.12380732772822366,0.3226452905811623,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_278_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_278.dat,0.0015574793,-3.86697e-05,0.2633886300336707,0.2538482342357301,0.3645602998090068,0.2031256730859614,0.3272769856464235,0.3047077735355735,-0.0769631826227105,-0.0612300074757325,0.043818402538037,-0.1160854717503894,0.0358657270780243,-0.0589293469725517
sample_279,False,ok,2.0,0.6805,0.00589,-0.0914,115.53480475382003,0.11281199410646824,0.25250501002004005,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_279_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_279.dat,0.0015574793,-3.86697e-05,0.1853088654825148,0.2740384256702236,0.2954101940203171,0.1615540998806435,0.3121247346240137,0.1951092163348543,-0.155415015464485,-0.0473484808899201,0.0395304137447194,-0.0731360035907663,0.0794218944825721,-0.0867699974872518
sample_280,False,ok,2.0,0.7325,0.00644,-0.102,113.74223602484471,0.13006228186552726,0.2064128256513026,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_280_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_280.dat,0.0015574793,-3.86697e-05,0.250633936354019,0.2861275951282581,0.2781860148019102,0.1779691713933152,0.2989775240412268,0.233285261550292,-0.1938376325829099,-0.0915703908485836,0.0370987547121609,-0.0420060927928693,0.0634854182905051,-0.0385900333875088
sample_281,False,ok,2.0,0.7664,0.00597,-0.0958,128.3752093802345,0.12393758002713037,0.280561122244489,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_281_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_281.dat,0.0015574793,-3.86697e-05,0.2808334377739172,0.2717449580805353,0.2913981505221244,0.1599008758527828,0.3590136060074848,0.2374451424498994,-0.0743415072344761,-0.0491289522713159,-0.0646110310697389,-0.0490226636295718,0.075773472139845,-0.0348087098252623
sample_282,False,ok,2.0,0.6834,0.00535,-0.0974,127.73831775700936,0.12203525450670702,0.3166332665330661,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_282_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_282.dat,0.0015574793,-3.86697e-05,0.2089402224579713,0.1835341545597211,0.3726115684518533,0.13902912417616,0.3048733354574304,0.2798611022654522,-0.1132341168530356,-0.1177955465839859,0.0125091555285818,-0.115099517233696,0.0124175662369203,-0.0573871554760854
sample_283,False,ok,2.0,0.6937,0.00649,-0.1057,106.88751926040061,0.12506430203754162,0.2945891783567134,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_283_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_283.dat,0.0015574793,-3.86697e-05,0.2179234379250514,0.2479689085558842,0.2582946185675674,0.1986973740956261,0.3382028097546431,0.3164038321505379,-0.1875666748734628,-0.0455800582426195,-0.0727437495003116,-0.0866002297934495,-0.0239666652640807,-0.0355792306314218
sample_284,False,ok,2.0,0.756,0.00669,-0.1192,113.00448430493275,0.11016869640259867,0.38276553106212424,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_284_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_284.dat,0.0015574793,-3.86697e-05,0.2195811889337002,0.1736587485960908,0.295115560384801,0.2592164098407557,0.3440415816240059,0.2579414533614802,-0.1171400534001465,-0.0846848004390225,0.0448712474569806,-0.076961524006651,-0.0323538712376745,0.0148326217443817
sample_285,False,ok,2.0,0.7441,0.00653,-0.0986,113.95099540581928,0.1201206496776374,0.25250501002004005,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_285_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_285.dat,0.0015574793,-3.86697e-05,0.2365304854563276,0.3003662263472572,0.296071763333799,0.1406142886410001,0.3609032450099166,0.3215357235622389,-0.1328073144158237,-0.0367862903065913,0.013173603932965,-0.0624859615150419,-0.0103874595893935,-0.0647792545860468
sample_286,False,ok,2.0,0.7901,0.00598,-0.1147,132.12374581939798,0.1175464664577896,0.2945891783567134,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_286_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_286.dat,0.0015574793,-3.86697e-05,0.2379730701331039,0.219918633346895,0.3637584163142826,0.1775110068705857,0.2396875167902102,0.3183746192570579,-0.1571421745051234,-0.0247956442534676,0.0184339015541844,-0.1104156464718743,0.0507554208962011,0.0100394447887691
sample_287,False,ok,2.0,0.6782,0.00478,-0.0907,141.8828451882845,0.12013534684275973,0.344689378757515,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_287_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_287.dat,0.0015574793,-3.86697e-05,0.1662890040273612,0.2321468118535479,0.3670156144749549,0.1691771984532879,0.2415790519148564,0.2578991673063566,-0.1034019707306947,-0.0208711840821608,-0.0691288762541972,-0.0698007210741767,0.0616340025659459,-0.0819838080032945
sample_288,False,ok,2.0,0.7275,0.0066,-0.089,110.22727272727273,0.11735479869825917,0.23847695390781562,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_288_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_288.dat,0.0015574793,-3.86697e-05,0.2825181593643932,0.2474791185300082,0.2572433435684563,0.2401403325965052,0.2684457779298702,0.261062561136299,-0.0942746529038377,-0.089941310993154,0.0264872539864489,-0.03763414786638,0.0504582982935108,-0.0710133612733703
sample_289,False,ok,2.0,0.7107,0.00582,-0.0998,122.11340206185568,0.14139737374510922,0.35270541082164325,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_289_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_289.dat,0.0015574793,-3.86697e-05,0.1729664143442396,0.2963100970555737,0.3619937582747943,0.2182972732348848,0.2946084473688524,0.2289120082889866,-0.1754219387012941,-0.0162511539394373,-0.0765377747272352,-0.1360665018016788,-0.0162428685987719,-0.0148116722030853
sample_290,False,ok,2.0,0.7574,0.0049,-0.1082,154.57142857142856,0.12172948747885433,0.3987975951903807,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_290_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_290.dat,0.0015574793,-3.86697e-05,0.240880771908755,0.187451177123151,0.335524131611133,0.2636538157856455,0.3310863444949791,0.3028716131308051,-0.0764092548689317,-0.0343769790699731,-0.0376309752930321,-0.0923098910883825,0.044310057110816,-0.0814811356711718
sample_291,False,ok,2.0,0.6957,0.00618,-0.0866,112.57281553398059,0.12437666366140346,0.23847695390781562,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\polars\sample_291_polar.txt,D:\BH\航空项目制\优化\yixingyouhua2(1)\yixingyouhua2\batch_run\airfoils\sample_291.dat,0.0015574793,-3.86697e-05,0.2735426837916864,0.229333842528238,0.3147762086220877,0.1443037748723542,0.2816735483114421,0.2478087934562708,-0.1251266441273155,-0.1021775082414965,-0.0148707425954881,-0.0199942991274085,0.0852465233919342,-0.0884524447540076
