generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
55,0.16385715133950732,-0.07285943440967356,0.0034498406309837913,0.0034498406309837913,0.7196767939817262,0.0034498406309837913,0.12009607666531695,1
56,0.16119794183740133,-0.0729063604724538,0.0034447800017457044,0.0034447800017457044,0.71973783823087,0.0034447800017457044,0.12012244935431875,1
57,0.16119794183740133,-0.0729063604724538,0.0034447800017457044,0.0034447800017457044,0.71973783823087,0.0034447800017457044,0.12012244935431875,1
58,0.1668977869274763,-0.07290099783852898,0.0034315630395917087,0.0034315630395917087,0.7226963421247131,0.0034315630395917087,0.12032801405757625,1
59,0.1668977869274763,-0.07290099783852898,0.0034315630395917087,0.0034315630395917087,0.7226963421247131,0.0034315630395917087,0.12032801405757625,1
60,0.1668977869274763,-0.07290099783852898,0.0034315630395917087,0.0034315630395917087,0.7226963421247131,0.0034315630395917087,0.12032801405757625,1
61,0.16766586003733258,-0.07290519260024422,0.0034291554480613035,0.0034291554480613035,0.7202292618886155,0.0034286547724496,0.11999292415650467,0
62,0.16766586003733258,-0.07290519260024422,0.0034291554480613035,0.0034291554480613035,0.7202292618886155,0.0034286547724496,0.11999292415650467,0
63,0.16766586003733258,-0.07290519260024422,0.0034291554480613035,0.0034291554480613035,0.7202292618886155,0.0034286547724496,0.11999292415650467,0
64,0.1616825425996244,-0.07292778479015813,0.0034141398405857807,0.0034141398405857807,0.7211689515134618,0.0034141398405857807,0.12040331857599963,1
65,0.1616825425996244,-0.07292778479015813,0.0034141398405857807,0.0034141398405857807,0.7211689515134618,0.0034141398405857807,0.12040331857599963,1
66,0.1608290672379554,-0.07306625335820069,0.0034107388251901865,0.0034107388251901865,0.7214320366240478,0.0034107388251901865,0.12018224807303685,1
67,0.1608290672379554,-0.07306625335820069,0.0034107388251901865,0.0034107388251901865,0.7214320366240478,0.0034107388251901865,0.12018224807303685,1
68,0.1608290672379554,-0.07306625335820069,0.0034107388251901865,0.0034107388251901865,0.7214320366240478,0.0034107388251901865,0.12018224807303685,1
69,0.15885392359317,-0.07298939711240121,0.0034076109892972363,0.0034076109892972363,0.7215729911572515,0.0034076109892972363,0.12017186448990724,1
70,0.15885392359317,-0.07298939711240121,0.0034076109892972363,0.0034076109892972363,0.7215729911572515,0.0034076109892972363,0.12017186448990724,1
71,0.1602123890598567,-0.07293891083862643,0.0034024716348316202,0.0034024716348316202,0.721386801920689,0.0034024716348316202,0.12032386387842262,1
72,0.1594252346150083,-0.07280833047950161,0.003396058549086324,0.003396058549086324,0.7203665026518973,0.003396058549086324,0.12006792637132314,1
73,0.1594252346150083,-0.07280833047950161,0.003396058549086324,0.003396058549086324,0.7203665026518973,0.003396058549086324,0.12006792637132314,1
74,0.1594252346150083,-0.07280833047950161,0.003396058549086324,0.003396058549086324,0.7203665026518973,0.003396058549086324,0.12006792637132314,1
75,0.15678282351957212,-0.0729430069252004,0.0033905601634824575,0.0033905601634824575,0.719613754887858,0.0033905601634824575,0.12030417097821981,1
76,0.15678282351957212,-0.0729430069252004,0.0033905601634824575,0.0033905601634824575,0.719613754887858,0.0033905601634824575,0.12030417097821981,1
77,0.15678282351957212,-0.0729430069252004,0.0033905601634824575,0.0033905601634824575,0.719613754887858,0.0033905601634824575,0.12030417097821981,1
78,0.15678282351957212,-0.0729430069252004,0.0033905601634824575,0.0033905601634824575,0.719613754887858,0.0033905601634824575,0.12030417097821981,1
79,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
80,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
81,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
82,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
83,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
84,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
85,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
86,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
87,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
88,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
89,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
90,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
91,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
92,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
93,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
94,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
95,0.1582143641975438,-0.07278185678295841,0.0033834491825536525,0.0033834491825536525,0.7197130954739959,0.0033834491825536525,0.12002350754574068,1
96,0.15665185940104306,-0.07285683987002162,0.0033827677317969772,0.0033827677317969772,0.7207532756671623,0.0033827677317969772,0.12023404155170071,1
97,0.15665185940104306,-0.07285683987002162,0.0033827677317969772,0.0033827677317969772,0.7207532756671623,0.0033827677317969772,0.12023404155170071,1
98,0.1577882380871111,-0.07276468999999999,0.0033795250715092217,0.0033795250715092217,0.719727747978362,0.0033795250715092217,0.12009281924342019,1
99,0.1577882380871111,-0.07276468999999999,0.0033795250715092217,0.0033795250715092217,0.719727747978362,0.0033795250715092217,0.12009281924342019,1
100,0.1577882380871111,-0.07276468999999999,0.0033795250715092217,0.0033795250715092217,0.719727747978362,0.0033795250715092217,0.12009281924342019,1
101,0.1577882380871111,-0.07276468999999999,0.0033795250715092217,0.0033795250715092217,0.719727747978362,0.0033795250715092217,0.12009281924342019,1
102,0.1577882380871111,-0.07276468999999999,0.0033795250715092217,0.0033795250715092217,0.719727747978362,0.0033795250715092217,0.12009281924342019,1
103,0.1577882380871111,-0.07276468999999999,0.0033795250715092217,0.0033795250715092217,0.719727747978362,0.0033795250715092217,0.12009281924342019,1
104,0.1577882380871111,-0.07276468999999999,0.0033795250715092217,0.0033795250715092217,0.719727747978362,0.0033795250715092217,0.12009281924342019,1
105,0.15653767,-0.07285469130591882,0.0033765332139582232,0.0033765332139582232,0.7200624533189479,0.0033765332139582232,0.12005885808679725,1
106,0.15653767,-0.07285469130591882,0.0033765332139582232,0.0033765332139582232,0.7200624533189479,0.0033765332139582232,0.12005885808679725,1
107,0.15653767,-0.07285469130591882,0.0033765332139582232,0.0033765332139582232,0.7200624533189479,0.0033765332139582232,0.12005885808679725,1
108,0.15653767,-0.07285469130591882,0.0033765332139582232,0.0033765332139582232,0.7200624533189479,0.0033765332139582232,0.12005885808679725,1
109,0.15653767,-0.07285469130591882,0.0033765332139582232,0.0033765332139582232,0.7200624533189479,0.0033765332139582232,0.12005885808679725,1
110,0.15653767,-0.07285469130591882,0.0033765332139582232,0.0033765332139582232,0.7200624533189479,0.0033765332139582232,0.12005885808679725,1
111,0.15653767,-0.07285469130591882,0.0033765332139582232,0.0033765332139582232,0.7200624533189479,0.0033765332139582232,0.12005885808679725,1
