iter,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
34,0.1765139290795707,-0.06326469,0.003392560071387026,0.003392560071387026,0.722968713750541,0.003392560071387026,0.12350672149080064,1
35,0.17939209101646283,-0.06326469,0.0033880537632631,0.0033880537632631,0.7205254783078471,0.0033880537632631,0.12318195400097437,1
36,0.17939209101646283,-0.06326469,0.0033880537632631,0.0033880537632631,0.7205254783078471,0.0033880537632631,0.12318195400097437,1
37,0.18006252019700866,-0.06326469,0.003387852883826062,0.003387852883826062,0.7239655775587502,0.003387852883826062,0.12242617487795257,1
38,0.18006252019700866,-0.06326469,0.003387852883826062,0.003387852883826062,0.7239655775587502,0.003387852883826062,0.12242617487795257,1
39,0.18006252019700866,-0.06326469,0.003387852883826062,0.003387852883826062,0.7239655775587502,0.003387852883826062,0.12242617487795257,1
40,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
41,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
42,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
43,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
44,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
45,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
46,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
47,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
48,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
49,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
50,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
51,0.18081406144390816,-0.06330868182786209,0.0033817535673480734,0.0033817535673480734,0.7230476594805685,0.0033817535673480734,0.12378985655189385,1
52,0.180683897384602,-0.06332375922317215,0.0033785662777721303,0.0033785662777721303,0.7207477164959298,0.0033785662777721303,0.12374141772136552,1
53,0.180683897384602,-0.06332375922317215,0.0033785662777721303,0.0033785662777721303,0.7207477164959298,0.0033785662777721303,0.12374141772136552,1
54,0.180683897384602,-0.06332375922317215,0.0033785662777721303,0.0033785662777721303,0.7207477164959298,0.0033785662777721303,0.12374141772136552,1
55,0.180683897384602,-0.06332375922317215,0.0033785662777721303,0.0033785662777721303,0.7207477164959298,0.0033785662777721303,0.12374141772136552,1
56,0.180683897384602,-0.06332375922317215,0.0033785662777721303,0.0033785662777721303,0.7207477164959298,0.0033785662777721303,0.12374141772136552,1
57,0.180683897384602,-0.06332375922317215,0.0033785662777721303,0.0033785662777721303,0.7207477164959298,0.0033785662777721303,0.12374141772136552,1
58,0.180683897384602,-0.06332375922317215,0.0033785662777721303,0.0033785662777721303,0.7207477164959298,0.0033785662777721303,0.12374141772136552,1
59,0.180683897384602,-0.06332375922317215,0.0033785662777721303,0.0033785662777721303,0.7207477164959298,0.0033785662777721303,0.12374141772136552,1
60,0.18305743152974938,-0.06326469,0.0033770516583887665,0.0033770516583887665,0.7209928146404093,0.0033770516583887665,0.12316476134785502,1
61,0.18305743152974938,-0.06326469,0.0033770516583887665,0.0033770516583887665,0.7209928146404093,0.0033770516583887665,0.12316476134785502,1
62,0.18305743152974938,-0.06326469,0.0033770516583887665,0.0033770516583887665,0.7209928146404093,0.0033770516583887665,0.12316476134785502,1
63,0.1818537412389164,-0.06326469,0.0033764243806271065,0.0033764243806271065,0.7203770489908811,0.0033764243806271065,0.1232974942683405,1
64,0.18011123014685457,-0.06326469,0.0033759498916161408,0.0033759498916161408,0.7201902175908351,0.0033759498916161408,0.1231108100344212,1
65,0.18011123014685457,-0.06326469,0.0033759498916161408,0.0033759498916161408,0.7201902175908351,0.0033759498916161408,0.1231108100344212,1
66,0.18011123014685457,-0.06326469,0.0033759498916161408,0.0033759498916161408,0.7201902175908351,0.0033759498916161408,0.1231108100344212,1
67,0.18011123014685457,-0.06326469,0.0033759498916161408,0.0033759498916161408,0.7201902175908351,0.0033759498916161408,0.1231108100344212,1
68,0.18011123014685457,-0.06326469,0.0033759498916161408,0.0033759498916161408,0.7201902175908351,0.0033759498916161408,0.1231108100344212,1
69,0.17975325911148185,-0.06326469,0.003373916243591946,0.003373916243591946,0.7198557672238678,0.003373916243591946,0.1235872713986886,1
70,0.17975325911148185,-0.06326469,0.003373916243591946,0.003373916243591946,0.7198557672238678,0.003373916243591946,0.1235872713986886,1
71,0.17975325911148185,-0.06326469,0.003373916243591946,0.003373916243591946,0.7198557672238678,0.003373916243591946,0.1235872713986886,1
72,0.17975325911148185,-0.06326469,0.003373916243591946,0.003373916243591946,0.7198557672238678,0.003373916243591946,0.1235872713986886,1
73,0.17975325911148185,-0.06326469,0.003373916243591946,0.003373916243591946,0.7198557672238678,0.003373916243591946,0.1235872713986886,1
74,0.17975325911148185,-0.06326469,0.003373916243591946,0.003373916243591946,0.7198557672238678,0.003373916243591946,0.1235872713986886,1
75,0.17975325911148185,-0.06326469,0.003373916243591946,0.003373916243591946,0.7198557672238678,0.003373916243591946,0.1235872713986886,1
76,0.17970552041209442,-0.06326469,0.0033736430261761424,0.0033736430261761424,0.7200933122179114,0.0033736430261761424,0.12346471627698798,1
77,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
78,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
79,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
80,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
81,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
82,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
83,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
84,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
85,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
86,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
87,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
88,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
89,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
90,0.1797970098233072,-0.06326469,0.003372051669015678,0.003372051669015678,0.7195936865954706,0.0033716530782481606,0.12293531305937772,0
91,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
92,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
93,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
94,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
95,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
96,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
97,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
98,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
99,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
100,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
101,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
102,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
103,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
104,0.1768187042532414,-0.06331245689580689,0.0033701167793522887,0.0033701167793522887,0.7202809935523299,0.0033701167793522887,0.12196962663085004,1
105,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
106,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
107,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
108,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
109,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
110,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
111,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
112,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
113,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
114,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
115,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
116,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
117,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
118,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
119,0.1771897203855902,-0.06330662085617488,0.003369703209705939,0.003369703209705939,0.7196862185079742,0.003369703209705939,0.12163917594394885,1
120,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
121,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
122,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
123,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
124,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
125,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
126,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
127,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
128,0.17665858109706156,-0.06330875570749402,0.00336969769724973,0.00336969769724973,0.7196406279156049,0.00336969769724973,0.12165731454425953,1
129,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
130,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
131,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
132,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
133,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
134,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
135,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
136,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
137,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
138,0.17665237074651913,-0.06330838443409453,0.0033696377017469353,0.0033696377017469353,0.7196150541414,0.0033696377017469353,0.12164998477809767,1
139,0.1764743556566462,-0.06330946822524026,0.0033694471313554103,0.0033694471313554103,0.7196960485442713,0.0033694471313554103,0.12182959653713231,1
140,0.1764368038344481,-0.06328581794375814,0.0033693798038680932,0.0033693798038680932,0.7199151983115567,0.0033693798038680932,0.12177480070299304,1
141,0.1764368038344481,-0.06328581794375814,0.0033693798038680932,0.0033693798038680932,0.7199151983115567,0.0033693798038680932,0.12177480070299304,1
142,0.1764368038344481,-0.06328581794375814,0.0033693798038680932,0.0033693798038680932,0.7199151983115567,0.0033693798038680932,0.12177480070299304,1
143,0.1764368038344481,-0.06328581794375814,0.0033693798038680932,0.0033693798038680932,0.7199151983115567,0.0033693798038680932,0.12177480070299304,1
144,0.17762634316392573,-0.0632780397892753,0.003368881011956668,0.003368881011956668,0.7196044256762648,0.003368881011956668,0.12212893551985746,1
145,0.17762634316392573,-0.0632780397892753,0.003368881011956668,0.003368881011956668,0.7196044256762648,0.003368881011956668,0.12212893551985746,1
146,0.17762634316392573,-0.0632780397892753,0.003368881011956668,0.003368881011956668,0.7196044256762648,0.003368881011956668,0.12212893551985746,1
147,0.17762634316392573,-0.0632780397892753,0.003368881011956668,0.003368881011956668,0.7196044256762648,0.003368881011956668,0.12212893551985746,1
148,0.17762634316392573,-0.0632780397892753,0.003368881011956668,0.003368881011956668,0.7196044256762648,0.003368881011956668,0.12212893551985746,1
149,0.17762634316392573,-0.0632780397892753,0.003368881011956668,0.003368881011956668,0.7196044256762648,0.003368881011956668,0.12212893551985746,1
150,0.17762634316392573,-0.0632780397892753,0.003368881011956668,0.003368881011956668,0.7196044256762648,0.003368881011956668,0.12212893551985746,1
151,0.17762634316392573,-0.0632780397892753,0.003368881011956668,0.003368881011956668,0.7196044256762648,0.003368881011956668,0.12212893551985746,1
152,0.17720990031415643,-0.06326869222269794,0.003368866955932778,0.003368866955932778,0.7195975447181002,0.0033688066718407035,0.12211508774172118,0
153,0.17720990031415643,-0.06326869222269794,0.003368866955932778,0.003368866955932778,0.7195975447181002,0.0033688066718407035,0.12211508774172118,0
154,0.17720990031415643,-0.06326869222269794,0.003368866955932778,0.003368866955932778,0.7195975447181002,0.0033688066718407035,0.12211508774172118,0
155,0.17720990031415643,-0.06326869222269794,0.003368866955932778,0.003368866955932778,0.7195975447181002,0.0033688066718407035,0.12211508774172118,0
156,0.17720990031415643,-0.06326869222269794,0.003368866955932778,0.003368866955932778,0.7195975447181002,0.0033688066718407035,0.12211508774172118,0
157,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
158,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
159,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
160,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
161,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
162,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
163,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
164,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
165,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
166,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
167,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
168,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
169,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
170,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
171,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
172,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
173,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
174,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
175,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
176,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
177,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
178,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
179,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
180,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
181,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
182,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
183,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
184,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
185,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
186,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
187,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
188,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
189,0.17711008577594609,-0.06326690034276752,0.003368687029031838,0.003368687029031838,0.719609424137707,0.003368687029031838,0.12194146952626904,1
190,0.17706743230862024,-0.06326469,0.003368623704877069,0.003368623704877069,0.7196317141783132,0.003368623704877069,0.12191315572926832,1
191,0.17706743230862024,-0.06326469,0.003368623704877069,0.003368623704877069,0.7196317141783132,0.003368623704877069,0.12191315572926832,1
192,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
193,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
194,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
195,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
196,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
197,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
198,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
199,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
200,0.1769900902755041,-0.06326469,0.0033685644492166354,0.0033685644492166354,0.7195996400696728,0.003368563153718231,0.12189043642863562,0
