iter,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
1,0.2004741712111306,-0.19626469,0.0059492608275825585,0.0059492608275825585,0.7240530299294182,0.0059492608275825585,0.1271658257272277,1
2,0.20771447612960306,-0.19626469,0.00596922946624777,0.0059492608275825585,0.7278401354411842,0.00596922946624777,0.12740496314974914,1
3,0.20507825103862118,-0.18253982357473095,0.0059811329016776745,0.0059492608275825585,0.7277600255582187,0.0059811329016776745,0.12489265736373616,1
4,0.20280269551007982,-0.1858838182562424,0.00599323004420798,0.0059492608275825585,0.72694303680224,0.00599323004420798,0.12429695161737951,1
5,0.19535241825971525,-0.1817599288852441,0.0059850895916492486,0.0059492608275825585,0.7286267347540624,0.0059850895916492486,0.12359393984512602,1
6,0.2027398634689596,-0.1887685561506856,0.00599610528917497,0.0059492608275825585,0.7284879165949578,0.00599610528917497,0.1251017559903613,1
7,0.19874590507066728,-0.1882889930569063,0.006000209454654488,0.0059492608275825585,0.7224307629105309,0.006000209454654488,0.12516071093516895,1
8,0.18562933539570373,-0.1872271952362382,0.6110688461318532,0.0059492608275825585,0.7118210781156067,0.005952589296918372,0.1257733681726989,0
9,0.18562933539570373,-0.1872271952362382,0.6110688461318532,0.0059492608275825585,0.7118210781156067,0.005952589296918372,0.1257733681726989,0
10,0.18127896975216667,-0.18718202216828192,0.3072153439422163,0.0059492608275825585,0.7141113798221254,0.005965829372487729,0.12566824742051594,0
11,0.18434447793901765,-0.18202535075034376,0.014872310085666883,0.0059492608275825585,0.7186549823669955,0.005941726818773083,0.12329635513758326,0
12,0.1772306731874597,-0.18090748669901932,0.0059460635723247056,0.0059460635723247056,0.7295688572234147,0.0059460635723247056,0.12297180662086264,1
13,0.18085910844796713,-0.17881052465338046,0.005984400172736223,0.0059460635723247056,0.7251039707700355,0.005984400172736223,0.12162468942716258,1
14,0.18047822600346144,-0.18011792940957597,0.006004256830614909,0.0059460635723247056,0.7327103086311597,0.006004256830614909,0.12206819394642622,1
