generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
70,0.14703767,-0.06334796687252559,0.0034868363562553717,0.0034868363562553717,0.7201199199866799,0.0034868363562553717,0.12046943071984303,1
71,0.14703767,-0.06334796687252559,0.0034868363562553717,0.0034868363562553717,0.7201199199866799,0.0034868363562553717,0.12046943071984303,1
72,0.14703767,-0.06334796687252559,0.003486586902927123,0.003486586902927123,0.7201584655827419,0.003486586902927123,0.12047711898225734,1
73,0.14703767,-0.06334796687252559,0.003486586902927123,0.003486586902927123,0.7201584655827419,0.003486586902927123,0.12047711898225734,1
74,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
75,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
76,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
77,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
78,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
79,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
80,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
81,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
82,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
83,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
84,0.1471129305435916,-0.06336359026782093,0.0034848200179059177,0.0034848200179059177,0.7196689848267057,0.0034848200179059177,0.12007188011203239,1
85,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
86,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
87,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
88,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
89,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
90,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
91,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
92,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
93,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
94,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
95,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
96,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
97,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
98,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
99,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
100,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
101,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
102,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
103,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
104,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
105,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
106,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
107,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
108,0.1471129305435916,-0.06326469,0.003483742984411995,0.003483742984411995,0.7196693714892068,0.003483742984411995,0.12006408764012724,1
109,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
110,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
111,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
112,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
113,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
114,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
115,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
116,0.14706988703318108,-0.06326469,0.003483412765618331,0.003483412765618331,0.7196400199094279,0.003483412765618331,0.12006290012112975,1
