generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
98,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
99,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
100,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
101,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
102,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
103,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
104,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
105,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
106,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
107,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
108,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
109,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
110,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
111,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
112,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
113,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
114,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
115,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
116,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
117,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
118,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
119,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
120,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
121,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
122,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
123,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
124,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
125,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
126,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
127,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
128,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
129,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
130,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
131,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
132,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
133,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
134,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
135,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
136,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
137,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
138,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
139,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
140,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
141,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
142,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
143,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
144,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
145,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
146,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
147,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
148,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
149,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
150,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
